es_hombre,edad,modo,proposito,periodo,etapas,dist_km,comuna_origen,tiempo
0,28,Auto,Otro,Fuera Punta,1,9.67,PUENTE ALTO,15
0,28,Auto,Otro,Punta Tarde,1,9.67,LA FLORIDA,20
1,34,Auto,Otro,Fuera Punta,1,9.67,PUENTE ALTO,15
1,34,Auto,Otro,Punta Tarde,1,9.67,LA FLORIDA,20
1,11,Auto,Otro,Fuera Punta,1,9.67,PUENTE ALTO,15
1,11,Auto,Otro,Punta Tarde,1,9.67,LA FLORIDA,20
1,0,Auto,Otro,Fuera Punta,1,9.67,PUENTE ALTO,15
1,0,Auto,Otro,Punta Tarde,1,9.67,LA FLORIDA,20
0,15,Taxi Colectivo,Otro,Fuera Punta,1,1.87,PUENTE ALTO,15
0,15,Taxi Colectivo,Otro,Fuera Punta,1,1.73,PUENTE ALTO,60
0,15,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,5
1,54,Otros,Otro,Fuera Punta,1,3.01,PUENTE ALTO,10
1,54,Otros,Otro,Fuera Punta,1,3.01,PUENTE ALTO,10
1,47,Taxi Colectivo,Otro,Fuera Punta,1,2.23,PUENTE ALTO,20
1,47,Taxi Colectivo,Otro,Fuera Punta,1,2.23,PUENTE ALTO,15
0,45,Bus-Metro,Trabajo,Punta Mañana,2,15.11,PUENTE ALTO,125
0,45,Bus-Metro,Trabajo,Punta Tarde,2,15.11,MACUL,80
1,11,Caminata,Estudio,Punta Mañana,1,2.25,PUENTE ALTO,15
1,11,Caminata,Estudio,Fuera Punta,1,2.25,PUENTE ALTO,15
0,7,Caminata,Estudio,Punta Mañana,1,2.26,PUENTE ALTO,15
0,7,Caminata,Estudio,Fuera Punta,1,2.26,PUENTE ALTO,15
1,55,Auto,Trabajo,Fuera Punta,1,19.1,PUENTE ALTO,50
1,55,Auto,Trabajo,Noche,1,19.1,PROVIDENCIA,50
1,32,Bus TS-Metro,Trabajo,Fuera Punta,2,12.8,PUENTE ALTO,60
1,32,Metro,Trabajo,Punta Tarde,1,12.8,SAN MIGUEL,60
1,22,Auto,Otro,Fuera Punta,1,3.97,PUENTE ALTO,25
1,22,Auto,Otro,Fuera Punta,1,3.97,PUENTE ALTO,30
0,20,Auto,Otro,Fuera Punta,1,3.97,PUENTE ALTO,25
0,20,Auto,Otro,Fuera Punta,1,3.97,PUENTE ALTO,30
0,2,Auto,Otro,Fuera Punta,1,3.97,PUENTE ALTO,25
0,2,Auto,Otro,Fuera Punta,1,3.97,PUENTE ALTO,30
0,45,Otros-Bus-Metro,Trabajo,Fuera Punta,3,20.31,PUENTE ALTO,100
1,32,Auto,Otro,Punta Mañana,1,4.81,PUENTE ALTO,20
1,32,Auto,Trabajo,Punta Mañana,1,2.24,PUENTE ALTO,35
1,32,Auto,Otro,Punta Tarde,1,3.39,PUENTE ALTO,15
1,32,Auto,Otro,Punta Tarde,1,14.48,PUENTE ALTO,35
1,32,Auto,Otro,Fuera Punta,1,14.75,ÑUÑOA,40
0,33,Caminata,Trabajo,Punta Mañana,1,0.56,PUENTE ALTO,20
0,33,Auto,Otro,Punta Tarde,1,14.48,PUENTE ALTO,40
0,33,Auto,Otro,Fuera Punta,1,14.75,ÑUÑOA,40
0,12,Bus TS,Estudio,Punta Mañana,1,3.23,PUENTE ALTO,20
0,12,Bus TS,Estudio,Fuera Punta,1,3.23,PUENTE ALTO,40
0,5,Auto,Estudio,Punta Mañana,1,4.81,PUENTE ALTO,20
0,5,Auto,Otro,Punta Tarde,1,19.15,PUENTE ALTO,40
0,5,Auto,Otro,Fuera Punta,1,14.75,ÑUÑOA,40
1,1,Caminata,Estudio,Punta Mañana,1,0.56,PUENTE ALTO,20
1,1,Auto,Otro,Punta Tarde,1,14.48,PUENTE ALTO,40
1,1,Auto,Otro,Fuera Punta,1,14.75,ÑUÑOA,40
1,76,Bus TS,Otro,Punta Mañana,2,19.69,PUENTE ALTO,150
1,76,Bus TS,Otro,Fuera Punta,2,19.69,LAS CONDES,110
1,76,Taxi Colectivo,Otro,Fuera Punta,1,1.55,PUENTE ALTO,15
1,76,Taxi Colectivo,Otro,Fuera Punta,1,1.55,PUENTE ALTO,20
0,38,Taxi Colectivo,Trabajo,Punta Mañana,1,4.52,PUENTE ALTO,30
0,38,Taxi Colectivo,Trabajo,Punta Tarde,1,4.52,PUENTE ALTO,35
0,23,Auto,Otro,Fuera Punta,1,6.24,PUENTE ALTO,15
0,23,Auto,Otro,Fuera Punta,1,4.93,LA GRANJA,30
0,23,Auto,Otro,Punta Tarde,1,3.81,MACUL,15
0,23,Auto,Otro,Punta Tarde,1,7.35,MACUL,35
0,51,Auto,Otro,Fuera Punta,1,6.24,PUENTE ALTO,15
0,51,Auto,Otro,Fuera Punta,1,4.93,LA GRANJA,30
0,51,Auto,Otro,Punta Tarde,1,3.81,MACUL,15
0,51,Auto,Otro,Punta Tarde,1,7.35,MACUL,35
1,43,Auto,Otro,Fuera Punta,1,1.52,PUENTE ALTO,10
1,43,Auto,Otro,Fuera Punta,1,1.52,PUENTE ALTO,10
1,26,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
1,26,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
0,25,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
0,25,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
1,7,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
1,7,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
1,2,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
1,2,Auto,Otro,Fuera Punta,1,4.37,PUENTE ALTO,20
1,43,Otros,Trabajo,Punta Mañana,2,37.39,PUENTE ALTO,105
1,43,Otros,Trabajo,Punta Tarde,2,37.39,LAMPA,70
0,39,Bus TS,Otro,Fuera Punta,1,4.55,PUENTE ALTO,20
0,39,Bus TS,Otro,Fuera Punta,1,4.55,PUENTE ALTO,60
0,13,Bus TS,Estudio,Punta Mañana,1,1.07,PUENTE ALTO,26
0,13,Bus TS,Estudio,Fuera Punta,1,1.07,PUENTE ALTO,30
0,0,Bus TS,Otro,Fuera Punta,1,4.55,PUENTE ALTO,20
0,0,Bus TS,Otro,Fuera Punta,1,4.55,PUENTE ALTO,60
0,49,Bus TS,Otro,Punta Mañana,3,17.64,PUENTE ALTO,120
0,49,Auto,Otro,Fuera Punta,1,17.64,ESTACION CENTRAL,30
0,49,Caminata,Otro,Punta Tarde,1,1.69,PUENTE ALTO,30
0,49,Auto,Otro,Fuera Punta,1,3.1,LA PINTANA,10
1,22,Caminata,Otro,Punta Tarde,1,1.2,PUENTE ALTO,30
1,22,Auto,Otro,Fuera Punta,1,1.23,LA PINTANA,10
0,41,Bus TS,Otro,Fuera Punta,1,3.92,PUENTE ALTO,90
0,41,Bus TS,Otro,Punta Tarde,1,3.92,PUENTE ALTO,45
1,21,Otros,Trabajo,Punta Mañana,1,11.1,PUENTE ALTO,45
1,21,Otros,Trabajo,Fuera Punta,1,11.1,LA GRANJA,45
0,17,Bus TS,Estudio,Punta Mañana,1,0.94,PUENTE ALTO,40
0,17,Bus TS,Estudio,Fuera Punta,1,0.94,PUENTE ALTO,30
0,50,Metro,Trabajo,Punta Mañana,1,16.32,PUENTE ALTO,60
0,50,Metro,Trabajo,Punta Tarde,1,16.32,SANTIAGO,75
1,43,Auto,Otro,Fuera Punta,1,42.17,PUENTE ALTO,90
1,43,Auto,Otro,Punta Tarde,1,42.17,LAMPA,90
0,37,Auto,Otro,Fuera Punta,1,42.17,PUENTE ALTO,90
0,37,Auto,Otro,Punta Tarde,1,42.17,LAMPA,90
0,21,Bus TS,Otro,Fuera Punta,1,0.82,PUENTE ALTO,40
0,21,Bus TS,Otro,Punta Tarde,1,0.82,PUENTE ALTO,30
1,11,Auto,Trabajo,Fuera Punta,1,42.17,PUENTE ALTO,90
1,11,Auto,Trabajo,Punta Tarde,1,42.17,LAMPA,90
1,47,Auto,Otro,Fuera Punta,1,4.0,PUENTE ALTO,15
1,47,Auto,Otro,Fuera Punta,1,4.0,PUENTE ALTO,15
1,47,Auto,Trabajo,Punta Tarde,1,2.11,PUENTE ALTO,15
1,47,Auto,Trabajo,Noche,1,2.11,PUENTE ALTO,15
0,42,Auto,Trabajo,Punta Tarde,1,4.0,PUENTE ALTO,15
0,42,Auto,Trabajo,Noche,1,4.0,PUENTE ALTO,15
1,18,Auto,Trabajo,Punta Tarde,1,4.0,PUENTE ALTO,15
1,18,Auto,Trabajo,Noche,1,4.0,PUENTE ALTO,15
1,5,Otros,Estudio,Fuera Punta,1,0.58,PUENTE ALTO,30
0,22,Otros-Bus,Trabajo,Punta Tarde,2,21.63,PUENTE ALTO,75
1,41,Otros-Bus,Otro,Fuera Punta,2,10.91,PUENTE ALTO,45
1,41,Bus TS,Otro,Fuera Punta,1,10.91,LA GRANJA,90
1,42,Auto,Otro,Punta Mañana,1,2.41,PUENTE ALTO,10
1,42,Auto,Otro,Punta Mañana,1,3.94,PUENTE ALTO,14
1,42,Auto,Otro,Punta Mañana,1,1.92,PUENTE ALTO,24
1,42,Auto,Otro,Fuera Punta,1,2.41,PUENTE ALTO,10
1,42,Auto,Otro,Fuera Punta,1,3.94,PUENTE ALTO,10
1,42,Auto,Otro,Fuera Punta,1,1.92,PUENTE ALTO,15
0,38,Bus TS-Bus,Trabajo,Punta Mañana,2,18.71,PUENTE ALTO,100
0,17,Auto,Estudio,Punta Mañana,1,2.41,PUENTE ALTO,10
0,17,Auto,Otro,Fuera Punta,1,3.94,PUENTE ALTO,10
0,17,Auto,Otro,Fuera Punta,1,1.92,PUENTE ALTO,15
1,7,Auto,Otro,Punta Mañana,1,2.41,PUENTE ALTO,10
1,7,Auto,Otro,Punta Mañana,1,3.94,PUENTE ALTO,14
1,7,Auto,Otro,Fuera Punta,1,1.92,PUENTE ALTO,15
1,62,Auto,Trabajo,Punta Mañana,1,5.91,PUENTE ALTO,60
1,62,Auto,Trabajo,Punta Tarde,1,5.91,PIRQUE,35
0,54,Auto,Otro,Fuera Punta,1,1.54,PUENTE ALTO,15
0,52,Bus TS-Metro,Otro,Fuera Punta,2,6.4,PUENTE ALTO,75
0,52,Metro,Otro,Fuera Punta,1,4.46,LA FLORIDA,30
0,52,Taxi Colectivo,Otro,Fuera Punta,1,2.67,PUENTE ALTO,25
0,52,Taxi,Volver a casa,Noche,1,0.0,PUENTE ALTO,20
1,37,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,20
1,37,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,30
0,19,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,20
0,19,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,30
0,14,Bus TS-Bus,Trabajo,Punta Mañana,2,6.2,PUENTE ALTO,60
0,14,Bus TS-Bus,Trabajo,Fuera Punta,2,6.2,PUENTE ALTO,50
0,7,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,20
0,7,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,30
0,0,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,20
0,0,Caminata,Otro,Fuera Punta,1,1.12,PUENTE ALTO,30
1,57,Bus TS,Trabajo,Punta Mañana,1,16.06,PUENTE ALTO,75
1,57,Metro,Trabajo,Punta Tarde,1,16.06,SANTIAGO,120
0,46,Bus TS-Metro,Otro,Fuera Punta,2,18.71,PUENTE ALTO,60
0,46,TaxiCol-Metro,Otro,Fuera Punta,2,13.38,SANTIAGO,60
0,46,Auto,Otro,Fuera Punta,1,9.52,EL BOSQUE,35
0,5,Bus TS-Metro,Otro,Fuera Punta,2,18.71,PUENTE ALTO,60
0,5,TaxiCol-Metro,Otro,Fuera Punta,2,13.38,SANTIAGO,60
0,86,Taxi Colectivo,Otro,Fuera Punta,1,1.06,PUENTE ALTO,20
0,86,Caminata,Otro,Fuera Punta,1,1.06,PUENTE ALTO,45
1,50,Bus TS-Metro,Trabajo,Punta Mañana,2,15.06,PUENTE ALTO,80
1,50,Bus TS-Metro,Trabajo,Punta Tarde,2,15.06,SANTIAGO,75
1,12,Otros,Estudio,Punta Mañana,1,1.43,PUENTE ALTO,15
1,12,Otros,Estudio,Fuera Punta,1,1.43,LA FLORIDA,15
0,20,Otros,Estudio,Punta Mañana,1,3.39,PUENTE ALTO,30
0,20,Otros,Estudio,Fuera Punta,1,3.39,LA FLORIDA,30
0,20,Bus TS,Trabajo,Punta Mañana,1,3.02,PUENTE ALTO,40
0,20,Bus TS,Trabajo,Fuera Punta,1,3.02,PUENTE ALTO,30
1,36,Bus TS-Metro,Trabajo,Punta Mañana,3,18.34,PUENTE ALTO,100
1,36,Bus TS-Metro,Trabajo,Punta Tarde,3,18.34,SANTIAGO,105
0,25,Bus TS-Metro,Trabajo,Fuera Punta,2,12.08,PUENTE ALTO,90
0,25,Auto,Trabajo,Fuera Punta,1,12.08,LA FLORIDA,30
1,41,TaxiCol-Metro,Trabajo,Punta Mañana,2,16.96,PUENTE ALTO,50
1,41,TaxiCol-Metro,Trabajo,Punta Tarde,2,16.93,SANTIAGO,75
0,40,Bus TS-Metro,Otro,Fuera Punta,2,16.84,PUENTE ALTO,90
0,40,Bus TS-Metro,Otro,Fuera Punta,2,16.81,PROVIDENCIA,75
0,38,Bus TS,Otro,Fuera Punta,2,5.24,PUENTE ALTO,90
0,38,Bus TS,Otro,Fuera Punta,2,5.24,PUENTE ALTO,90
0,38,Taxi-Metro,Otro,Punta Tarde,2,4.38,PUENTE ALTO,40
0,38,Taxi,Otro,Fuera Punta,1,4.38,PUENTE ALTO,60
1,0,Bus TS,Otro,Fuera Punta,2,5.24,PUENTE ALTO,90
1,0,Bus TS,Otro,Fuera Punta,2,5.24,PUENTE ALTO,90
1,0,Taxi-Metro,Otro,Punta Tarde,2,4.38,PUENTE ALTO,40
1,0,Taxi,Otro,Fuera Punta,1,4.38,PUENTE ALTO,60
0,41,Caminata,Otro,Fuera Punta,1,1.3,PUENTE ALTO,30
0,41,Caminata,Otro,Fuera Punta,1,1.3,PUENTE ALTO,30
0,15,Caminata,Otro,Fuera Punta,1,1.3,PUENTE ALTO,30
0,15,Caminata,Otro,Fuera Punta,1,1.3,PUENTE ALTO,30
0,2,Caminata,Otro,Fuera Punta,1,1.3,PUENTE ALTO,30
0,2,Caminata,Otro,Fuera Punta,1,1.3,PUENTE ALTO,30
1,73,Taxi Colectivo,Otro,Fuera Punta,1,17.45,PUENTE ALTO,60
1,73,Taxi Colectivo,Otro,Fuera Punta,1,17.45,SANTIAGO,60
1,53,Bicicleta,Trabajo,Fuera Punta,1,1.26,PUENTE ALTO,5
1,53,Bicicleta,Trabajo,Punta Tarde,1,1.26,PUENTE ALTO,5
1,34,Auto,Trabajo,Punta Mañana,1,4.57,PUENTE ALTO,15
1,34,Auto,Trabajo,Fuera Punta,1,4.57,LA PINTANA,20
1,30,Bus TS-Metro,Trabajo,Fuera Punta,2,21.84,PUENTE ALTO,80
1,30,Bus TS-Metro,Trabajo,Punta Mañana,2,21.84,LAS CONDES,80
0,42,Caminata,Otro,Fuera Punta,1,0.05,PUENTE ALTO,5
0,42,Caminata,Otro,Fuera Punta,1,0.05,PUENTE ALTO,5
1,7,Otros,Estudio,Punta Mañana,1,1.55,PUENTE ALTO,20
1,7,Otros,Estudio,Fuera Punta,1,1.55,PUENTE ALTO,45
0,5,Otros,Estudio,Punta Mañana,1,1.04,PUENTE ALTO,5
0,5,Otros,Estudio,Fuera Punta,1,1.04,PUENTE ALTO,40
0,5,Otros,Estudio,Fuera Punta,1,1.04,PUENTE ALTO,20
0,5,Otros,Estudio,Punta Tarde,1,1.04,PUENTE ALTO,30
1,3,Otros,Estudio,Fuera Punta,1,1.04,PUENTE ALTO,30
1,3,Otros,Estudio,Punta Tarde,1,1.04,PUENTE ALTO,30
1,25,Bus TS-Metro,Trabajo,Punta Mañana,2,12.78,PUENTE ALTO,75
1,25,Bus TS-Metro,Trabajo,Punta Tarde,2,12.78,SAN JOAQUIN,120
0,34,Bus TS-Metro,Trabajo,Punta Mañana,2,19.42,PUENTE ALTO,120
0,34,Bus TS-Metro,Trabajo,Fuera Punta,2,19.42,PROVIDENCIA,105
0,20,Bus TS-Metro,Trabajo,Punta Mañana,2,20.59,PUENTE ALTO,75
0,20,Bus TS-Metro,Trabajo,Punta Tarde,2,20.59,PROVIDENCIA,120
0,53,Bus TS,Trabajo,Punta Mañana,2,2.61,PUENTE ALTO,44
0,53,Bus TS,Trabajo,Punta Tarde,2,2.61,PUENTE ALTO,75
1,50,Auto,Otro,Fuera Punta,1,1.81,PUENTE ALTO,15
1,50,Taxi Colectivo,Otro,Fuera Punta,1,1.81,PUENTE ALTO,30
1,50,Otros-Bus-Metro,Trabajo,Fuera Punta,3,0.0,PUENTE ALTO,90
1,50,Bus TS-Metro,Trabajo,Fuera Punta,3,0.0,PUENTE ALTO,100
0,28,Bus TS-Metro,Trabajo,Punta Mañana,2,5.77,PUENTE ALTO,40
0,28,Bus TS-Metro,Trabajo,Punta Tarde,2,5.77,PUENTE ALTO,40
0,22,Auto,Trabajo,Punta Mañana,1,9.0,PUENTE ALTO,60
0,22,Auto,Trabajo,Punta Tarde,1,9.0,SAN BERNARDO,60
1,36,Auto,Trabajo,Punta Mañana,1,3.66,PUENTE ALTO,30
1,36,Auto,Trabajo,Noche,1,3.66,PUENTE ALTO,20
0,36,Taxi Colectivo,Trabajo,Punta Mañana,1,1.4,PUENTE ALTO,20
0,36,Taxi Colectivo,Trabajo,Fuera Punta,1,1.4,PUENTE ALTO,30
1,13,Otros,Estudio,Punta Mañana,1,1.75,PUENTE ALTO,80
1,13,Otros,Estudio,Fuera Punta,1,1.75,PUENTE ALTO,30
0,10,Otros,Estudio,Punta Mañana,1,1.75,PUENTE ALTO,20
0,10,Otros,Estudio,Fuera Punta,1,1.75,PUENTE ALTO,30
0,61,Auto,Otro,Fuera Punta,1,3.23,PUENTE ALTO,15
0,61,Auto,Otro,Fuera Punta,1,3.23,PUENTE ALTO,5
1,45,Bus TS-Metro,Trabajo,Fuera Punta,2,8.04,PUENTE ALTO,60
1,45,Bus TS-Metro,Trabajo,Fuera Punta,2,8.04,LA FLORIDA,130
1,44,Taxi,Otro,Fuera Punta,1,2.72,PUENTE ALTO,10
1,44,Taxi,Otro,Fuera Punta,1,2.72,PUENTE ALTO,10
0,38,Taxi,Otro,Fuera Punta,1,2.72,PUENTE ALTO,10
0,38,Taxi,Otro,Fuera Punta,1,2.72,PUENTE ALTO,10
1,45,Bus TS-Metro,Trabajo,Punta Mañana,2,8.64,PUENTE ALTO,40
1,45,Bus TS-Metro,Trabajo,Punta Tarde,2,8.64,LA FLORIDA,60
0,53,Taxi Colectivo,Otro,Fuera Punta,1,4.8,PUENTE ALTO,20
0,53,Bus no TS,Otro,Fuera Punta,1,3.92,LA FLORIDA,20
0,53,Taxi,Otro,Punta Tarde,1,0.88,LA FLORIDA,20
1,59,Auto,Trabajo,Punta Mañana,1,15.47,PUENTE ALTO,50
1,59,Auto,Trabajo,Punta Tarde,1,15.47,LAS CONDES,120
1,50,TaxiCol-Metro,Trabajo,Punta Mañana,2,14.16,PUENTE ALTO,90
1,50,TaxiCol-Metro,Trabajo,Fuera Punta,2,14.16,SANTIAGO,90
1,42,Bus TS-Metro,Trabajo,Punta Mañana,3,20.52,PUENTE ALTO,105
1,42,Bus TS-Metro,Trabajo,Punta Tarde,3,20.52,LAS CONDES,90
0,45,Bus TS-Metro,Trabajo,Fuera Punta,2,17.67,PUENTE ALTO,50
0,45,Bus TS-Metro,Trabajo,Punta Tarde,2,17.67,PROVIDENCIA,45
0,47,Bus TS-Metro,Trabajo,Fuera Punta,2,17.25,PUENTE ALTO,60
0,47,Bus TS-Metro,Trabajo,Punta Tarde,2,17.25,PROVIDENCIA,60
1,42,Auto,Trabajo,Fuera Punta,1,0.41,PUENTE ALTO,30
1,42,Auto,Trabajo,Fuera Punta,1,0.41,PUENTE ALTO,30
1,43,Taxi Colectivo,Trabajo,Fuera Punta,1,1.32,PUENTE ALTO,20
1,43,Taxi Colectivo,Trabajo,Punta Tarde,1,1.32,PUENTE ALTO,30
0,33,Bus TS,Trabajo,Punta Mañana,1,0.01,LA GRANJA,45
0,33,Bus TS,Trabajo,Fuera Punta,1,8.83,LA GRANJA,60
1,14,Caminata,Estudio,Punta Mañana,1,1.33,PUENTE ALTO,30
1,14,Caminata,Estudio,Fuera Punta,1,1.33,PUENTE ALTO,45
1,52,Bus TS,Trabajo,Punta Mañana,1,5.76,PUENTE ALTO,25
1,52,Bus TS,Trabajo,Punta Tarde,1,5.76,LA PINTANA,40
1,27,Auto,Trabajo,Punta Mañana,1,15.3,PUENTE ALTO,70
1,27,Auto,Trabajo,Punta Tarde,1,15.3,PROVIDENCIA,90
0,20,Bus TS-Metro,Estudio,Fuera Punta,2,16.37,PUENTE ALTO,80
0,20,Bus TS-Metro,Estudio,Punta Tarde,2,16.37,SANTIAGO,90
0,51,Bus TS,Trabajo,Punta Mañana,2,21.33,PUENTE ALTO,90
0,51,Bus TS,Trabajo,Punta Tarde,2,21.33,LAS CONDES,140
1,61,Bus TS,Trabajo,Noche,1,15.06,PUENTE ALTO,45
1,61,Bus TS,Trabajo,Fuera Punta,1,15.06,SANTIAGO,90
0,61,Bus TS,Otro,Fuera Punta,1,6.1,PUENTE ALTO,30
0,61,Bus TS-Metro,Otro,Fuera Punta,2,6.1,LA FLORIDA,40
1,25,Bus TS,Trabajo,Fuera Punta,1,14.25,PUENTE ALTO,70
1,25,Bus TS,Trabajo,Fuera Punta,1,14.25,SANTIAGO,74
0,44,Auto,Otro,Punta Tarde,1,3.35,PUENTE ALTO,15
0,44,Auto,Otro,Noche,1,3.35,PUENTE ALTO,20
1,47,Auto,Trabajo,Punta Mañana,1,0.74,PUENTE ALTO,30
1,47,Auto,Trabajo,Fuera Punta,1,0.74,PUENTE ALTO,30
0,13,Otros,Estudio,Punta Mañana,1,0.67,PUENTE ALTO,10
0,13,Otros,Estudio,Fuera Punta,1,0.67,PUENTE ALTO,30
1,49,Bus TS,Trabajo,Punta Mañana,2,20.51,PUENTE ALTO,85
1,49,Bus TS-Metro,Trabajo,Punta Tarde,2,20.51,INDEPENDENCIA,75
0,44,Bus TS,Otro,Fuera Punta,1,3.96,PUENTE ALTO,20
0,44,Taxi Colectivo,Otro,Fuera Punta,1,3.96,PUENTE ALTO,10
1,10,Otros,Estudio,Punta Mañana,1,1.62,PUENTE ALTO,30
1,10,Otros,Estudio,Fuera Punta,1,1.62,LA PINTANA,60
1,45,Auto,Trabajo,Punta Mañana,1,35.93,PUENTE ALTO,50
1,45,Auto,Trabajo,Punta Tarde,1,35.93,ISLA DE MAIPO,60
1,45,Auto,Volver a casa,Punta Tarde,1,7.31,PIRQUE,90
0,26,Taxi Colectivo,Otro,Fuera Punta,1,2.54,PUENTE ALTO,10
0,26,Taxi Colectivo,Otro,Punta Tarde,1,2.54,PUENTE ALTO,20
0,8,Otros,Estudio,Punta Mañana,1,2.66,PUENTE ALTO,105
0,8,Otros,Estudio,Fuera Punta,1,2.66,PUENTE ALTO,30
0,54,Bus TS,Trabajo,Punta Mañana,1,5.11,PUENTE ALTO,40
0,54,Bus TS,Trabajo,Punta Tarde,1,5.11,PUENTE ALTO,25
1,52,Bus TS-Metro,Trabajo,Fuera Punta,2,18.51,PUENTE ALTO,60
1,52,Bus TS-Metro,Trabajo,Fuera Punta,2,18.51,LAS CONDES,73
1,29,Bus TS,Trabajo,Punta Mañana,2,6.9,PUENTE ALTO,40
1,29,Bus TS-Metro,Trabajo,Punta Tarde,2,6.9,LA FLORIDA,45
0,60,Auto,Otro,Punta Tarde,1,4.51,PUENTE ALTO,10
0,60,Auto,Otro,Noche,1,4.51,PUENTE ALTO,10
1,63,Auto,Trabajo,Punta Mañana,1,16.14,PUENTE ALTO,45
1,63,Auto,Trabajo,Punta Tarde,1,16.14,SANTIAGO,50
1,63,Auto,Otro,Punta Tarde,1,4.51,PUENTE ALTO,10
1,63,Auto,Otro,Noche,1,4.51,PUENTE ALTO,10
0,23,Bus TS-Metro,Trabajo,Punta Mañana,2,17.02,PUENTE ALTO,75
0,23,Bus TS-Metro,Trabajo,Punta Tarde,2,16.32,LA REINA,60
0,31,Bus TS,Otro,Fuera Punta,1,4.92,PUENTE ALTO,40
0,31,Taxi Colectivo,Otro,Fuera Punta,1,4.78,PUENTE ALTO,40
1,35,Bus TS,Trabajo,Fuera Punta,1,4.78,PUENTE ALTO,30
1,35,Bus TS,Trabajo,Fuera Punta,1,4.78,PUENTE ALTO,55
0,46,Bus TS,Otro,Fuera Punta,1,3.41,PUENTE ALTO,20
0,46,Bus TS,Otro,Fuera Punta,1,2.94,PUENTE ALTO,20
1,42,Auto,Otro,Punta Mañana,1,0.0,PEDRO AGUIRRE CERDA,40
1,42,Auto,Otro,Fuera Punta,1,12.73,PEDRO AGUIRRE CERDA,45
0,8,Auto,Estudio,Punta Mañana,1,2.73,PUENTE ALTO,20
0,8,Auto,Estudio,Fuera Punta,1,2.73,LA PINTANA,25
0,48,Taxi Colectivo,Otro,Fuera Punta,1,1.5,PUENTE ALTO,40
0,48,Caminata,Otro,Punta Tarde,1,1.5,PUENTE ALTO,35
1,61,Metro,Trabajo,Punta Mañana,1,15.68,PUENTE ALTO,60
1,61,Metro,Trabajo,Fuera Punta,2,15.68,MACUL,70
1,54,Metro,Volver a casa,Punta Mañana,1,10.6,LA FLORIDA,30
1,48,Auto,Otro,Fuera Punta,1,2.31,PUENTE ALTO,20
1,48,Auto,Otro,Fuera Punta,1,2.31,PUENTE ALTO,30
1,25,Caminata,Otro,Punta Tarde,1,1.99,PUENTE ALTO,25
1,25,Bus no TS,Otro,Fuera Punta,1,1.99,PUENTE ALTO,20
0,23,Bus-Metro,Otro,Fuera Punta,2,8.2,PUENTE ALTO,120
0,23,Bus no TS,Otro,Punta Tarde,1,8.2,LA FLORIDA,60
0,22,Auto,Trabajo,Fuera Punta,1,2.56,PUENTE ALTO,10
0,22,Auto,Trabajo,Fuera Punta,1,2.56,PUENTE ALTO,40
1,37,Bus TS-Metro,Trabajo,Punta Mañana,2,20.51,PUENTE ALTO,75
1,37,Bus TS-Metro,Trabajo,Fuera Punta,2,20.51,LAS CONDES,90
0,36,Caminata,Otro,Fuera Punta,1,1.5,PUENTE ALTO,15
0,36,Caminata,Otro,Fuera Punta,1,1.5,PUENTE ALTO,10
1,12,Auto,Otro,Fuera Punta,1,4.17,PUENTE ALTO,20
1,12,Auto,Otro,Fuera Punta,1,4.17,LA FLORIDA,20
1,64,Caminata,Otro,Fuera Punta,1,3.31,PUENTE ALTO,30
1,64,Caminata,Otro,Fuera Punta,1,3.36,PUENTE ALTO,30
0,20,Bus TS-Metro,Trabajo,Fuera Punta,2,16.11,PUENTE ALTO,60
0,20,Bus TS-Metro,Trabajo,Noche,2,16.11,PROVIDENCIA,60
1,41,Bus TS-Metro,Volver a casa,Punta Mañana,2,17.47,PROVIDENCIA,120
1,41,Bus TS-Metro,Trabajo,Punta Tarde,2,17.47,PUENTE ALTO,90
0,51,Bus TS,Otro,Fuera Punta,1,1.58,PUENTE ALTO,20
0,51,Auto,Otro,Fuera Punta,1,1.58,PUENTE ALTO,15
0,45,Bus TS-Bus,Trabajo,Noche,2,16.81,PUENTE ALTO,90
0,45,Bus TS,Trabajo,Punta Tarde,2,16.81,MAIPU,150
0,21,Bus TS-Metro,Trabajo,Punta Mañana,3,18.67,PUENTE ALTO,70
0,21,Bus TS-Metro,Trabajo,Punta Tarde,3,18.67,QUINTA NORMAL,80
1,49,Bus TS-Metro,Trabajo,Punta Tarde,3,20.59,PUENTE ALTO,65
